Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
wicket,org.apache.wicket.MarkupContainer.RemovedChild,RemovedChild,Private Static Class,1,0,5,0,1,5,2,2,0,1,11,4,0.36,1,1,5,5,0,0,3,2,1,2,17,1,1,0,1,0,0,1,0,0,5,7,1,No
wicket,org.apache.wicket.MarkupContainer.findSimilarComponents.(Anon_4),(Anon_4),Anonymous Class,1,0,9,0,2,9,2,0,0,0,10,0,0,5,5,0,1,0,0,5,2,1,0,10,2,1,1,1,0,0,0,0,1,1,3,2,No
wicket,org.apache.wicket.MarkupContainer.internalInitialize.(Anon_3),(Anon_3),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,3,3,0,1,0,0,3,1,1,0,6,1,1,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.MarkupContainer.iterator.MarkupChildIterator,MarkupChildIterator,Class,5,1,15,1,3,17,2,9,0,0,84,8,0.1,7,7,18,15,0,0,43,35,5,4,101,7,1,3,5,55,15,2,0,3,31,46,16,No
wicket,org.apache.wicket.MarkupContainer.onEnabledStateChanged.(Anon_5),(Anon_5),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,3,3,0,1,0,0,3,1,1,0,6,1,1,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.MarkupContainer.onVisibleStateChanged.(Anon_6),(Anon_6),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,3,3,0,1,0,0,3,1,1,0,6,1,1,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.MarkupContainer.setDefaultModel.(Anon_2),(Anon_2),Anonymous Class,1,0,17,0,4,17,2,0,0,0,18,0,0,6,6,1,2,0,0,9,7,1,0,18,4,1,1,1,0,0,0,0,1,4,8,4,No
wicket,org.apache.wicket.util.iterator.ComponentHierarchyIterator,ComponentHierarchyIterator,Public Class,38,1,10,5,1,16,1,22,0,0,128,72,0.56,9,9,24,20,0,0,53,40,12,0,222,4,3,1,12,0,0,0,2,10,34,58,17,Yes
wicket,org.apache.wicket.migrate.StringResourceModelMigration,StringResourceModelMigration,Public Class,4,0,8,8,1,17,1,3,4,0,36,114,3.17,6,6,17,5,0,0,9,4,0,0,153,1,1,0,4,0,0,0,0,4,4,9,4,No
wicket,org.apache.wicket.mock.MockApplication.MockPageManagerProvider,MockPageManagerProvider,Private Static Class,1,0,5,0,1,5,2,0,0,0,8,0,0,4,4,3,2,0,0,1,1,1,0,8,1,1,0,1,0,0,0,0,1,1,3,1,No
wicket,org.apache.wicket.mock.MockApplication.MockSessionStoreProvider,MockSessionStoreProvider,Private Static Class,1,0,5,0,1,5,2,0,0,0,8,0,0,3,3,3,2,0,0,1,1,1,0,8,1,1,0,1,0,0,0,0,1,1,3,1,No
wicket,org.apache.wicket.request.resource.caching.NoOpResourceCachingStrategy,NoOpResourceCachingStrategy,Public Class,4,0,4,0,1,4,2,5,0,1,20,12,0.6,4,4,10,6,0,0,1,1,4,0,37,1,1,0,4,0,0,0,0,4,1,6,4,No
wicket,org.apache.wicket.mock.MockHomePage,MockHomePage,Public Class,344,0,0,0,0,0,1,1,0,1,4,3,0.75,0,0,2,2,0,1,1,0,0,0,8,0,5,0,0,0,0,0,0,0,1,2,0,No
wicket,org.apache.wicket.mock.MockPageManager,MockPageManager,Public Class,11,0,5,1,1,6,2,11,0,0,57,15,0.26,6,6,22,13,0,2,10,10,11,1,83,2,1,1,11,45,45,0,0,11,9,22,12,No
wicket,org.apache.wicket.mock.MockSessionStore,MockSessionStore,Public Class,18,0,5,0,1,6,2,21,0,0,106,8,0.08,15,15,41,26,0,0,27,26,18,5,135,2,1,1,18,79,73,1,0,17,27,49,20,Yes
wicket,org.apache.wicket.mock.MockRequestParameters,MockRequestParameters,Public Class,7,0,6,2,1,8,2,9,0,0,48,17,0.35,9,9,18,13,0,0,17,16,7,1,74,2,1,1,7,0,0,0,0,7,15,24,10,No
wicket,org.apache.wicket.mock.MockWebRequest,MockWebRequest,Public Class,53,0,6,2,1,8,1,36,0,0,194,75,0.39,16,16,62,47,1,1,67,65,31,8,305,4,3,3,31,86,84,1,0,29,63,102,38,Yes
wicket,org.apache.wicket.mock.MockWebResponse,MockWebResponse,Public Class,62,0,7,2,1,9,1,44,0,0,242,70,0.29,18,18,65,46,0,1,78,76,33,9,356,5,3,2,33,87,85,1,0,32,67,117,49,Yes
wicket,org.apache.wicket.request.HttpHeaderCollection,HttpHeaderCollection,Public Class,16,1,8,6,2,15,1,42,0,1,168,110,0.65,14,14,41,42,0,0,69,67,16,1,320,3,1,2,16,31,6,2,0,14,57,97,29,Yes
wicket,org.apache.wicket.model.AbstractPropertyModel,AbstractPropertyModel,Public Abstract Generic Class,19,0,18,4,4,23,3,14,0,1,171,60,0.35,14,14,41,28,0,3,70,60,10,0,245,8,2,3,10,0,0,0,1,9,40,72,32,Yes
wicket,org.apache.wicket.model.ChainingModel,ChainingModel,Public Abstract Generic Class,9,0,8,3,2,11,2,11,0,1,78,40,0.51,7,7,21,13,0,2,27,23,9,1,129,2,1,1,9,0,0,0,2,7,19,34,14,Yes
wicket,org.apache.wicket.model.AbstractWrapModel,AbstractWrapModel,Public Abstract Generic Class,3,0,5,4,1,8,2,3,0,1,18,26,1.44,1,1,8,5,0,0,3,2,3,0,47,1,1,0,3,0,0,0,0,3,3,7,3,No
wicket,org.apache.wicket.model.ComponentDetachableModel,ComponentDetachableModel,Public Generic Class,9,0,4,5,1,9,3,22,0,1,85,83,0.98,5,5,29,21,0,0,21,18,9,1,190,1,1,0,9,78,78,0,4,5,20,39,9,No
wicket,org.apache.wicket.model.ComponentDetachableModel.WrapModel,WrapModel,Private Generic Class,6,0,6,4,1,11,2,9,0,1,43,25,0.58,3,3,13,9,0,0,13,12,6,1,77,2,1,1,6,50,50,1,0,5,12,21,8,No
wicket,org.apache.wicket.model.ComponentModel,ComponentModel,Public Generic Class,6,0,4,5,1,9,3,14,0,1,59,53,0.9,5,5,24,16,0,0,11,9,6,0,126,1,1,0,6,0,0,0,2,4,12,25,6,No
wicket,org.apache.wicket.model.ComponentModel.WrapModel,WrapModel,Private Class,5,0,5,3,1,8,2,7,0,1,29,15,0.52,3,3,12,8,0,0,6,5,5,1,51,1,1,0,5,40,40,0,0,5,7,13,5,No
wicket,org.apache.wicket.model.ComponentPropertyModel,ComponentPropertyModel,Public Generic Class,7,0,5,4,1,9,2,12,0,1,55,31,0.56,6,6,23,15,0,0,14,10,3,1,98,1,2,0,3,33,33,0,0,3,15,25,3,No
wicket,org.apache.wicket.model.ComponentPropertyModel.AssignmentWrapper,AssignmentWrapper,Private Generic Class,9,0,6,1,1,6,2,7,0,1,34,9,0.26,6,6,13,9,1,0,10,7,5,2,50,1,2,0,5,50,50,0,1,3,10,16,5,No
wicket,org.apache.wicket.model.CompoundPropertyModel.AttachedCompoundPropertyModel,AttachedCompoundPropertyModel,Private Generic Class,23,0,5,4,1,9,2,5,0,1,28,23,0.82,4,4,12,7,0,0,7,6,4,1,56,1,3,0,4,50,50,0,1,3,8,13,4,No
wicket,org.apache.wicket.model.IModelComparator.(Anon_1),(Anon_1),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,3,0.5,2,2,0,1,0,0,3,1,1,0,9,1,1,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.model.LoadableDetachableModel.InternalState,InternalState,Private Enum Type,3,0,2,0,0,2,1,1,0,0,8,1,0.13,2,2,4,2,0,0,1,1,3,3,10,1,1,0,3,,,0,0,3,2,3,1,No
wicket,org.apache.wicket.model.util.MapModel,MapModel,Public Generic Class,11,0,4,3,1,7,1,3,0,1,15,18,1.2,3,3,6,5,0,0,3,2,3,0,36,1,2,0,3,0,0,0,1,2,3,7,3,No
wicket,org.apache.wicket.model.util.SetModel,SetModel,Public Generic Class,11,0,4,3,1,7,1,4,0,1,15,16,1.07,3,3,6,5,0,0,3,2,3,0,35,1,2,0,3,0,0,0,1,2,3,7,3,No
wicket,org.apache.wicket.model.ResourceModel,ResourceModel,Public Class,9,0,5,4,1,10,2,14,0,1,63,44,0.7,9,9,25,16,0,1,18,10,5,2,121,1,2,0,5,60,20,0,0,5,15,26,5,No
wicket,org.apache.wicket.model.ResourceModel.AssignmentWrapper,AssignmentWrapper,Private Class,14,0,6,2,1,8,2,6,0,1,29,11,0.38,8,8,12,7,0,0,8,4,4,1,46,1,2,0,4,50,50,0,2,2,6,11,4,No
wicket,org.apache.wicket.model.StringResourceModel.AssignmentWrapper,AssignmentWrapper,Private Class,16,0,7,1,1,8,2,8,0,1,47,6,0.13,4,4,16,9,0,0,12,10,6,1,61,2,2,1,6,67,67,0,2,4,10,19,8,No
wicket,org.apache.wicket.model.StringResourceModel.getResourceKey.(Anon_1),(Anon_1),Anonymous Class,9,1,3,1,2,5,1,1,0,0,5,1,0.2,1,1,1,2,0,0,5,2,1,0,7,2,3,0,1,0,0,0,1,0,3,3,2,No
wicket,org.apache.wicket.resource.loader.ComponentStringResourceLoader,ComponentStringResourceLoader,Public Class,9,3,16,9,3,28,2,32,0,1,150,138,0.92,24,24,29,25,0,4,71,64,9,0,320,9,1,4,9,0,0,1,5,3,43,76,31,Yes
wicket,org.apache.wicket.model.util.GenericBaseModel,GenericBaseModel,Public Abstract Generic Class,8,0,8,3,2,10,2,9,0,1,60,34,0.57,6,6,20,13,0,7,19,17,8,1,103,3,1,1,8,0,0,0,1,7,17,29,12,Yes
wicket,org.apache.wicket.model.util.WildcardCollectionModel,WildcardCollectionModel,Public Generic Class,11,0,4,3,1,7,1,3,0,1,17,17,1,4,4,7,5,0,0,3,2,3,0,37,1,2,0,3,0,0,0,1,2,3,7,3,No
wicket,org.apache.wicket.model.util.WildcardListModel,WildcardListModel,Public Generic Class,11,0,5,3,1,9,1,3,0,1,21,18,0.86,4,4,7,5,0,0,5,4,3,0,42,2,2,1,3,0,0,0,1,2,4,9,4,No
wicket,org.apache.wicket.model.util.WildcardSetModel,WildcardSetModel,Public Generic Class,11,0,4,3,1,7,1,3,0,1,17,17,1,4,4,7,5,0,0,3,2,3,0,37,1,2,0,3,0,0,0,1,2,3,7,3,No
wicket,org.apache.wicket.NonResettingRestartException,NonResettingRestartException,Public Class,11,0,6,5,1,11,1,9,2,1,49,45,0.92,13,13,16,14,0,0,16,14,6,0,103,3,3,2,8,0,0,3,0,5,14,25,10,No
wicket,org.apache.wicket.request.RequestHandlerStack,RequestHandlerStack,Public Abstract Class,9,1,13,5,3,19,1,26,0,1,123,68,0.55,11,11,30,27,0,2,53,42,9,3,217,6,1,2,9,57,48,0,2,7,41,63,18,Yes
wicket,org.apache.wicket.request.http.handler.RedirectRequestHandler,RedirectRequestHandler,Public Class,6,1,8,4,2,13,2,11,0,0,54,35,0.65,6,6,12,12,0,0,20,16,6,2,100,3,1,1,6,58,33,0,0,6,16,26,9,Yes
wicket,org.apache.wicket.request.RequestHandlerStack.ReplaceHandlerException,ReplaceHandlerException,Public Static Class,3,0,5,4,1,9,1,5,0,1,21,18,0.86,3,3,9,7,0,3,5,4,3,2,44,1,2,0,3,50,50,0,0,3,7,11,3,No
wicket,org.apache.wicket.Page.checkRendering.(Anon_3),(Anon_3),Anonymous Class,1,1,29,7,5,37,2,1,0,0,30,7,0.23,5,5,1,2,0,0,17,11,1,0,38,5,1,3,1,0,0,0,0,1,7,12,5,No
wicket,org.apache.wicket.Page.hierarchyAsString.(Anon_1),(Anon_1),Anonymous Class,1,0,13,0,2,13,2,0,0,0,14,0,0,6,6,1,3,0,0,9,4,1,0,14,2,1,1,1,0,0,0,0,1,5,7,2,No
wicket,org.apache.wicket.Page.internalOnModelChanged.(Anon_4),(Anon_4),Anonymous Class,1,0,8,1,2,9,2,0,0,0,9,1,0.11,4,4,0,1,0,0,4,2,1,0,10,2,1,1,1,0,0,0,0,1,1,3,2,No
wicket,org.apache.wicket.Page.isPageStateless.(Anon_2),(Anon_2),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,3,3,0,1,0,0,4,2,1,0,9,2,1,1,1,0,0,0,0,1,1,3,2,No
wicket,org.apache.wicket.Page.onAfterRender.(Anon_5),(Anon_5),Anonymous Class,1,0,6,0,1,6,2,0,0,0,7,0,0,3,3,0,1,0,0,4,2,1,0,7,1,1,0,1,0,0,0,0,1,2,3,1,No
wicket,org.apache.wicket.PageReference,PageReference,Public Class,5,0,7,4,2,11,2,9,0,1,40,24,0.6,4,4,11,9,0,0,13,11,5,1,73,4,1,1,5,20,0,0,0,5,11,20,8,Yes
wicket,org.apache.wicket.page.AbstractPageManager,AbstractPageManager,Public Abstract Class,9,0,6,2,1,8,2,9,0,0,54,24,0.44,5,5,19,13,0,1,15,15,9,1,87,2,1,1,9,75,0,0,2,7,15,26,10,No
wicket,org.apache.wicket.page.RequestAdapter,RequestAdapter,Public Abstract Class,12,0,9,5,2,14,1,15,0,1,89,67,0.75,10,10,21,22,0,1,32,30,12,2,171,6,1,3,12,50,50,0,8,4,25,47,19,Yes
wicket,org.apache.wicket.page.CouldNotLockPageException,CouldNotLockPageException,Public Class,4,0,5,5,1,10,1,5,0,1,26,27,1.04,2,2,9,9,0,0,8,7,4,3,58,1,2,0,4,50,50,0,0,4,11,16,4,No
wicket,org.apache.wicket.page.DefaultPageManagerContext.(Anon_1),(Anon_1),Anonymous Class,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,No
wicket,org.apache.wicket.page.PageAccessSynchronizer,PageAccessSynchronizer,Public Class,9,1,17,5,3,23,2,33,1,2,225,73,0.32,17,17,39,42,1,0,111,77,8,2,331,12,1,4,9,72,56,2,0,6,65,106,24,Yes
wicket,org.apache.wicket.page.PageAccessSynchronizer.(Anon_1),(Anon_1),Anonymous Class,3,0,5,0,1,5,1,1,0,1,7,0,0,3,3,0,2,0,0,4,1,1,0,8,1,2,0,1,0,0,0,1,0,2,3,1,No
wicket,org.apache.wicket.page.PageAccessSynchronizer.PageLock,PageLock,Public Static Class,5,0,10,3,2,13,1,8,0,0,54,22,0.41,5,5,9,9,2,0,22,17,5,3,84,5,1,2,5,40,40,0,0,3,15,26,10,No
wicket,org.apache.wicket.page.PageAccessSynchronizer.adapt.(Anon_2),(Anon_2),Anonymous Class,13,0,12,0,1,12,1,2,0,0,37,0,0,3,3,1,4,0,0,20,11,3,0,39,2,2,2,3,0,0,0,0,3,9,15,4,No
wicket,org.apache.wicket.settings.ExceptionSettings.ThreadDumpStrategy,ThreadDumpStrategy,Public Enum Type,2,0,0,0,0,0,1,0,0,0,5,8,1.6,1,1,4,1,0,0,0,0,2,3,13,0,1,0,2,,,0,0,2,0,1,0,No
wicket,org.apache.wicket.util.LazyInitializer,LazyInitializer,Public Abstract Generic Class,2,0,15,0,3,15,3,3,0,1,21,16,0.76,1,1,6,5,0,2,7,5,2,1,40,3,1,2,2,0,0,0,1,1,5,10,3,No
wicket,org.apache.wicket.util.lang.Threads,Threads,Public Class,4,2,11,7,2,19,1,13,3,1,58,36,0.62,12,12,15,15,0,0,30,24,1,0,107,3,1,1,4,0,0,2,0,2,23,34,8,No
wicket,org.apache.wicket.page.PageManagerDecorator,PageManagerDecorator,Public Class,10,0,5,1,1,6,2,11,0,0,54,10,0.19,4,4,21,12,0,1,11,11,10,1,75,1,1,0,10,0,0,0,0,10,12,23,10,No
wicket,org.apache.wicket.page.PageStoreManager.PersistentRequestAdapter,PersistentRequestAdapter,Protected Class,17,0,11,3,2,14,1,6,0,0,58,18,0.31,8,8,14,12,0,0,23,22,5,0,82,3,2,2,5,0,0,1,3,1,16,29,11,No
wicket,org.apache.wicket.page.PageStoreManager.SessionEntry,SessionEntry,Private Static Class,12,1,11,5,2,18,3,27,0,1,144,76,0.53,13,13,33,32,0,0,56,53,12,4,247,5,1,3,12,67,56,6,0,6,43,77,29,No
wicket,org.apache.wicket.page.PartialPageUpdate.PartialHeaderResponse,PartialHeaderResponse,Private Class,11,1,29,0,6,29,1,2,0,0,60,5,0.08,10,10,6,4,0,0,25,22,2,0,67,11,2,3,2,0,0,0,1,1,13,26,12,No
wicket,org.apache.wicket.page.PartialPageUpdate.PartialHtmlHeaderContainer,PartialHtmlHeaderContainer,Private Static Class,305,1,7,5,2,13,1,5,0,1,18,24,1.33,5,5,6,5,0,0,6,5,2,1,47,2,6,1,2,0,0,0,1,1,6,10,3,No
wicket,org.apache.wicket.page.PartialPageUpdate.ResponseBuffer,ResponseBuffer,Protected Static Final Class,50,0,5,1,1,6,1,22,0,0,108,27,0.25,7,7,43,24,0,0,22,22,21,2,157,1,3,0,21,55,55,1,0,20,23,45,21,No
wicket,org.apache.wicket.pageStore.AbstractCachingPageStore,AbstractCachingPageStore,Public Abstract Generic Class,16,0,9,2,2,11,1,8,0,0,55,20,0.36,8,8,19,12,0,2,20,20,6,1,83,3,2,1,6,0,0,0,1,5,18,28,9,Yes
wicket,org.apache.wicket.pageStore.AbstractPageStore,AbstractPageStore,Public Abstract Class,10,1,6,4,1,10,2,17,0,1,63,48,0.76,9,9,18,15,0,1,21,21,10,2,128,2,1,1,10,50,50,0,7,3,21,34,12,No
wicket,org.apache.wicket.pageStore.AsynchronousDataStore.Entry,Entry,Private Static Class,4,0,10,0,3,10,1,5,0,0,47,3,0.06,3,3,14,11,0,0,24,21,4,3,55,8,1,2,4,25,25,0,0,4,20,32,12,No
wicket,org.apache.wicket.pageStore.AsynchronousDataStore.PageSavingRunnable,PageSavingRunnable,Private Static Class,2,1,15,0,3,15,2,6,0,1,36,3,0.08,11,11,10,8,0,0,14,12,2,3,45,4,1,2,2,0,0,1,0,1,13,19,5,No
wicket,org.apache.wicket.pageStore.DefaultPageStore.SerializedPage,SerializedPage,Protected Static Class,6,0,6,0,1,6,2,9,0,1,45,14,0.31,3,3,14,12,0,0,15,12,6,3,68,3,1,1,6,67,44,0,0,6,15,24,8,No
wicket,org.apache.wicket.pageStore.DefaultPageStore.SerializedPagesCache,SerializedPagesCache,Static Class,7,1,15,5,3,21,2,16,0,0,109,44,0.4,8,8,26,25,0,0,50,53,7,2,169,5,1,3,7,7,7,1,0,6,46,64,21,No
wicket,org.apache.wicket.pageStore.DiskDataStore.SessionEntry,SessionEntry,Protected Static Class,11,0,14,4,3,17,2,13,0,1,159,43,0.27,13,13,32,32,0,0,71,57,11,5,215,5,1,3,11,75,45,3,1,7,49,79,30,No
wicket,org.apache.wicket.pageStore.PageWindowManager.PageWindow,PageWindow,Public Static Class,4,0,4,4,1,8,1,4,0,0,20,19,0.95,1,1,6,6,0,0,4,4,4,1,43,1,1,0,4,0,0,1,0,3,5,10,4,No
wicket,org.apache.wicket.pageStore.PageWindowManager,PageWindowManager,Public Class,16,1,14,7,3,23,2,52,0,1,265,166,0.63,6,6,57,58,0,0,128,113,16,6,482,6,1,3,16,65,50,10,0,6,105,153,43,Yes
wicket,org.apache.wicket.pageStore.memory.PageTable,PageTable,Public Class,9,0,6,1,1,7,2,16,0,1,60,27,0.45,6,6,13,13,0,0,20,19,9,2,103,1,1,0,9,22,22,1,0,8,18,32,9,No
wicket,org.apache.wicket.pageStore.memory.MemorySizeEvictionStrategy,MemorySizeEvictionStrategy,Public Class,2,2,8,6,2,16,2,8,0,0,20,14,0.7,6,6,7,6,0,0,7,7,2,1,42,2,1,1,2,0,0,0,0,2,7,11,3,No
wicket,org.apache.wicket.pageStore.memory.PageTableCleaner,PageTableCleaner,Public Class,1,0,8,8,2,16,1,1,0,0,11,11,1,2,2,3,4,0,0,3,4,1,0,23,2,1,1,1,0,0,0,0,1,4,7,2,No
wicket,org.apache.wicket.pageStore.PageWindowManager.PageWindowInternal,PageWindowInternal,Private Static Class,0,0,0,0,0,0,2,3,0,1,7,8,1.14,0,0,5,5,0,0,1,0,0,3,18,0,1,0,0,0,0,0,0,0,4,5,0,No
wicket,org.apache.wicket.util.collections.IntHashMap,IntHashMap,Public Generic Class,35,1,11,7,2,19,3,103,1,4,658,399,0.61,20,20,181,161,15,0,279,235,34,8,1151,7,1,3,35,82,75,4,0,16,242,375,83,Yes
wicket,org.apache.wicket.pageStore.PerSessionPageStore,PerSessionPageStore,Public Class,18,1,10,6,2,16,1,31,0,0,186,79,0.42,7,7,50,41,0,0,78,77,2,0,296,3,3,1,2,0,0,0,0,2,62,103,4,Yes
wicket,org.apache.wicket.pageStore.PerSessionPageStore.PagesCache,PagesCache,Protected Static Class,6,2,20,7,4,28,2,28,0,0,164,56,0.34,13,13,44,37,0,0,71,70,6,2,248,8,1,5,6,8,8,0,0,6,57,93,24,No
wicket,org.apache.wicket.pageStore.PerSessionPageStore.PagesCache.PageComparator,PageComparator,Private Static Class,1,0,5,0,1,5,2,0,0,0,8,0,0,2,2,3,2,0,0,1,1,1,0,8,1,1,0,1,0,0,0,0,1,1,3,1,No
wicket,org.apache.wicket.pageStore.PerSessionPageStore.PagesCache.PageValue,PageValue,Private Static Class,5,0,5,1,1,6,1,8,0,0,31,13,0.42,2,2,11,9,0,0,9,10,5,2,52,3,1,1,5,60,30,3,0,2,11,19,7,No
wicket,org.apache.wicket.protocol.http.AbstractRequestLogger,AbstractRequestLogger,Public Abstract Class,29,1,12,2,2,14,2,67,0,3,347,88,0.25,24,24,108,87,0,3,181,157,29,10,502,9,1,3,29,88,82,6,3,20,142,203,58,Yes
wicket,org.apache.wicket.protocol.http.AbstractRequestLogger.(Anon_1),(Anon_1),Anonymous Class,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,No
wicket,org.apache.wicket.protocol.http.AbstractRequestLogger.(Anon_2),(Anon_2),Anonymous Class,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,No
wicket,org.apache.wicket.protocol.http.IRequestLogger.RequestData,RequestData,Public Static Class,27,0,4,3,1,8,2,29,0,1,135,90,0.67,14,14,41,40,0,0,39,35,27,11,254,2,1,1,27,90,88,0,0,27,43,74,32,No
wicket,org.apache.wicket.protocol.http.IRequestLogger.SessionData,SessionData,Public Static Class,12,0,5,4,1,9,3,13,0,1,72,47,0.65,3,3,22,21,0,0,21,20,12,7,132,3,1,1,12,81,81,0,0,12,26,41,14,No
wicket,org.apache.wicket.protocol.http.AjaxEnclosureListener,AjaxEnclosureListener,Public Class,6,1,13,5,1,18,1,4,0,0,42,42,1,10,10,11,11,0,0,19,15,3,0,86,2,2,1,3,0,0,1,0,2,12,21,4,No
wicket,org.apache.wicket.protocol.http.AjaxEnclosureListener.onBeforeRespond.(Anon_1),(Anon_1),Anonymous Class,1,0,18,0,3,18,2,0,0,0,19,0,0,9,9,4,5,0,0,12,10,1,0,19,3,1,2,1,0,0,0,0,1,8,11,3,No
wicket,org.apache.wicket.protocol.http.BufferedHttpServletResponse,BufferedHttpServletResponse,Class,46,0,8,4,2,12,2,60,3,0,368,178,0.48,24,24,102,71,0,0,135,133,43,11,606,8,1,3,46,91,86,5,0,41,121,195,69,Yes
wicket,org.apache.wicket.util.collections.MultiMap,MultiMap,Public Generic Class,8,0,7,7,2,13,1,8,0,1,59,59,1,3,3,14,14,0,0,22,20,8,0,126,2,2,1,8,0,0,0,0,8,17,30,12,Yes
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.Action,Action,Private Static Abstract Class,3,0,5,0,1,5,2,2,0,0,13,0,0,3,3,5,4,0,7,2,2,3,0,15,1,1,0,3,0,0,0,2,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.ActionType,ActionType,Private Enum Type,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,2,1,0,0,0,0,2,3,3,0,1,0,2,,,0,0,2,1,1,0,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.AddCookieAction,AddCookieAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,13,0,0,3,3,5,4,0,0,2,2,2,1,15,1,3,0,2,0,0,0,1,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.AddHeaderAction,AddHeaderAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,15,0,0,3,3,6,5,0,0,3,3,2,2,17,1,3,0,2,0,0,0,1,1,5,8,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.ClearCookieAction,ClearCookieAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,13,0,0,3,3,5,4,0,0,2,2,2,1,15,1,3,0,2,0,0,0,1,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.CloseAction,CloseAction,Private Static Class,4,0,5,0,1,5,1,0,0,0,8,0,0,3,3,3,2,0,0,1,1,1,0,8,1,2,0,1,0,0,0,1,0,1,3,1,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.DisableCachingAction,DisableCachingAction,Private Static Class,5,0,5,0,1,5,1,0,0,0,8,0,0,2,2,3,2,0,0,1,1,1,0,8,1,3,0,1,0,0,0,1,0,2,3,1,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.FlushAction,FlushAction,Private Static Class,4,0,5,0,1,5,1,0,0,0,8,0,0,2,2,3,2,0,0,1,1,1,0,8,1,2,0,1,0,0,0,1,0,1,3,1,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.MetaDataAction,MetaDataAction,Private Static Abstract Class,4,0,5,0,1,5,1,0,0,0,8,5,0.63,2,2,3,2,0,9,1,1,1,0,13,1,2,0,1,0,0,0,1,0,1,3,1,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SendErrorAction,SendErrorAction,Private Static Class,5,0,5,0,1,5,1,2,0,0,15,0,0,3,3,6,5,0,0,3,3,2,2,17,1,2,0,2,0,0,0,1,1,5,8,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SendRedirectAction,SendRedirectAction,Private Static Class,5,0,5,0,1,5,1,2,0,0,13,0,0,3,3,5,4,0,0,2,2,2,1,15,1,2,0,2,0,0,0,1,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SetContentLengthAction,SetContentLengthAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,13,0,0,2,2,5,4,0,0,2,2,2,1,15,1,3,0,2,0,0,0,1,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SetContentTypeAction,SetContentTypeAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,13,0,0,3,3,5,4,0,0,2,2,2,1,15,1,3,0,2,0,0,0,1,1,3,6,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SetDateHeaderAction,SetDateHeaderAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,15,0,0,5,5,6,5,0,0,3,3,2,2,17,1,3,0,2,0,0,0,1,1,5,8,2,No
wicket,org.apache.wicket.protocol.http.BufferedWebResponse.SetHeaderAction,SetHeaderAction,Private Static Class,6,0,5,0,1,5,1,2,0,0,15,0,0,3,3,6,5,0,0,3,3,2,2,17,1,3,0,2,0,0,0,1,1,5,8,2,No
